D:\Data\zcb\2012-12-29-Au2.b\014SMPL.d
强度 vs 时间,计数
采集日期      : 2014/12/29 22:28:58 使用批处理 2012-12-29-Au2.b
时间 [s],Au197
76.246,6.00
76.249,0.00
76.253,0.00
76.256,0.00
76.260,10.00
76.263,0.00
76.266,0.00
76.270,0.00
76.274,0.00
76.277,0.00
76.281,0.00
76.284,0.00
76.288,0.00
76.291,0.00
76.295,1.00
76.298,0.00
76.302,0.00
76.305,0.00
76.309,3.00
76.312,0.00
76.316,0.00
76.319,0.00
76.323,0.00
76.326,0.00
76.330,0.00
76.333,0.00
76.337,0.00
76.340,0.00
76.344,0.00
76.347,0.00
76.351,0.00
76.354,0.00
76.358,0.00
76.361,0.00
76.365,0.00
76.368,0.00
76.372,0.00
76.375,0.00
76.379,9.00
76.382,0.00
76.386,0.00
76.389,0.00
76.393,0.00
76.396,0.00
76.400,0.00
76.403,0.00
76.407,0.00
76.410,0.00
76.414,0.00
76.417,0.00
76.421,0.00
76.424,0.00
76.428,0.00
76.431,0.00
76.435,0.00
76.437,5.00
76.442,0.00
76.445,0.00
76.449,0.00
76.452,0.00
76.456,0.00
76.458,48.03
76.463,1.00
76.466,0.00
76.470,0.00
76.473,0.00
76.477,0.00
76.480,0.00
76.484,0.00
76.487,0.00
76.491,0.00
76.494,447.23
76.498,0.00
76.501,456.32
76.505,0.00
76.508,0.00
76.512,0.00
76.515,0.00
76.519,0.00
76.522,0.00
76.526,0.00
76.529,0.00
76.533,0.00
76.536,5.00
76.540,0.00
76.543,0.00
76.547,0.00
76.550,0.00
76.554,0.00
76.557,0.00
76.561,0.00
76.564,0.00
76.568,0.00
76.571,0.00
76.575,0.00
76.578,0.00
76.582,21.00
76.585,2.00
76.589,0.00
76.592,0.00
76.596,0.00
76.599,0.00
76.603,0.00
76.606,0.00
76.610,1.00
76.613,0.00
76.617,0.00
76.620,0.00
76.624,0.00
76.627,0.00
76.631,0.00
76.634,57.04
76.638,1.00
76.641,0.00
76.645,0.00
76.648,0.00
76.652,0.00
76.655,0.00
76.659,0.00
76.662,52.03
76.666,0.00
76.669,0.00
76.673,0.00
76.676,0.00
76.680,0.00
76.683,0.00
76.687,0.00
76.690,0.00
76.694,0.00
76.697,0.00
76.701,0.00
76.704,0.00
76.708,0.00
76.711,0.00
76.714,0.00
76.718,0.00
76.722,0.00
76.725,11.00
76.729,0.00
76.732,0.00
76.736,0.00
76.739,0.00
76.743,0.00
76.746,4.00
76.750,0.00
76.753,0.00
76.757,0.00
76.760,0.00
76.764,0.00
76.767,0.00
76.771,0.00
76.774,0.00
76.778,0.00
76.781,0.00
76.785,0.00
76.788,0.00
76.792,0.00
76.795,0.00
76.799,0.00
76.802,0.00
76.806,0.00
76.809,0.00
76.813,0.00
76.817,73.06
76.820,0.00
76.824,0.00
76.827,3.00
76.831,2.00
76.834,0.00
76.838,0.00
76.841,0.00
76.845,0.00
76.848,6.00
76.852,0.00
76.855,0.00
76.859,0.00
76.862,0.00
76.866,0.00
76.869,0.00
76.873,0.00
76.876,0.00
76.880,0.00
76.883,4.00
76.887,0.00
76.890,0.00
76.894,0.00
76.897,0.00
76.901,0.00
76.904,0.00
76.908,0.00
76.911,5.00
76.915,6.00
76.918,0.00
76.922,0.00
76.925,0.00
76.929,0.00
76.932,0.00
76.936,0.00
76.939,0.00
76.943,1.00
76.946,0.00
76.950,0.00
76.953,0.00
76.957,0.00
76.960,0.00
76.964,0.00
76.967,0.00
76.970,0.00
76.974,0.00
76.978,0.00
76.981,0.00
76.985,0.00
76.988,0.00
76.992,0.00
76.995,0.00
76.999,0.00
77.002,0.00
77.006,0.00
77.009,0.00
77.013,7.00
77.016,0.00
77.020,5.00
77.023,0.00
77.027,0.00
77.030,64.05
77.034,7.00
77.037,0.00
77.041,0.00
77.044,0.00
77.048,11.00
77.051,0.00
77.055,0.00
77.058,0.00
77.062,0.00
77.065,223.56
77.069,0.00
77.072,0.00
77.076,8.00
77.079,0.00
77.083,0.00
77.086,0.00
77.090,1.00
77.093,0.00
77.097,0.00
77.100,0.00
77.104,246.68
77.107,0.00
77.111,0.00
77.114,0.00
77.118,0.00
77.121,0.00
77.125,0.00
77.128,0.00
77.132,0.00
77.135,0.00
77.139,0.00
77.142,0.00
77.146,0.00
77.149,0.00
77.153,0.00
77.156,0.00
77.160,0.00
77.162,0.00
77.167,0.00
77.170,0.00
77.174,0.00
77.177,0.00
77.181,0.00
77.184,0.00
77.188,2.00
77.191,0.00
77.195,0.00
77.198,0.00
77.202,0.00
77.205,0.00
77.209,0.00
77.212,0.00
77.216,0.00
77.219,0.00
77.223,0.00
77.226,0.00
77.230,0.00
77.233,0.00
77.237,0.00
77.240,0.00
77.244,0.00
77.247,0.00
77.251,0.00
77.254,0.00
77.258,0.00
77.261,0.00
77.265,9.00
77.268,0.00
77.272,0.00
77.275,0.00
77.279,0.00
77.282,0.00
77.286,0.00
77.289,0.00
77.293,0.00
77.296,0.00
77.300,0.00
77.303,0.00
77.307,0.00
77.310,0.00
77.314,0.00
77.317,0.00
77.321,0.00
77.324,0.00
77.328,0.00
77.331,0.00
77.335,0.00
77.338,0.00
77.342,0.00
77.345,0.00
77.349,0.00
77.352,0.00
77.356,0.00
77.359,0.00
77.363,0.00
77.366,0.00
77.370,0.00
77.373,0.00
77.377,0.00
77.380,0.00
77.384,0.00
77.387,0.00
77.391,0.00
77.394,0.00
77.398,0.00
77.402,0.00
77.405,0.00
77.409,0.00
77.412,0.00
77.416,0.00
77.418,0.00
77.423,0.00
77.426,0.00
77.430,0.00
77.433,0.00
77.437,0.00
77.440,0.00
77.444,0.00
77.447,0.00
77.451,0.00
77.454,0.00
77.458,0.00
77.461,0.00
77.465,0.00
77.468,0.00
77.472,0.00
77.475,0.00
77.479,0.00
77.482,0.00
77.486,0.00
77.489,0.00
77.493,0.00
77.496,0.00
77.500,0.00
77.503,0.00
77.507,0.00
77.510,0.00
77.514,0.00
77.517,0.00
77.521,0.00
77.524,0.00
77.528,0.00
77.531,0.00
77.535,0.00
77.538,0.00
77.542,0.00
77.545,0.00
77.549,0.00
77.552,0.00
77.556,0.00
77.559,0.00
77.563,0.00
77.566,18.00
77.570,50.03
77.573,0.00
77.577,1.00
77.580,0.00
77.584,5.00
77.587,0.00
77.591,0.00
77.594,0.00
77.598,0.00
77.601,0.00
77.605,0.00
77.608,0.00
77.612,0.00
77.615,1.00
77.619,0.00
77.622,0.00
77.626,0.00
77.629,2.00
77.633,0.00
77.636,0.00
77.640,0.00
77.643,0.00
77.647,0.00
77.650,0.00
77.654,0.00
77.657,0.00
77.661,2.00
77.664,0.00
77.668,9.00
77.671,0.00
77.674,0.00
77.678,0.00
77.682,0.00
77.685,0.00
77.689,0.00
77.692,0.00
77.696,0.00
77.699,0.00
77.703,74.06
77.706,11.00
77.710,10.00
77.713,0.00
77.717,0.00
77.720,0.00
77.724,0.00
77.727,1.00
77.731,0.00
77.734,0.00
77.738,0.00
77.741,4.00
77.745,0.00
77.748,0.00
77.752,3.00
77.755,1.00
77.759,0.00
77.762,0.00
77.766,0.00
77.769,0.00
77.773,0.00
77.776,0.00
77.780,0.00
77.783,0.00
77.787,0.00
77.790,0.00
77.794,0.00
77.797,0.00
77.801,0.00
77.804,0.00
77.808,0.00
77.811,0.00
77.815,0.00
77.818,0.00
77.822,0.00
77.825,0.00
77.829,0.00
77.832,0.00
77.836,0.00
77.839,0.00
77.843,0.00
77.846,0.00
77.850,1.00
77.853,1.00
77.857,0.00
77.860,0.00
77.864,0.00
77.866,0.00
77.871,0.00
77.874,0.00
77.878,0.00
77.881,0.00
77.885,0.00
77.888,0.00
77.892,0.00
77.895,604.06
77.899,14.00
77.902,1.00
77.906,3.00
77.909,0.00
77.913,0.00
77.916,0.00
77.920,0.00
77.923,0.00
77.927,0.00
77.930,0.00
77.934,6.00
77.937,0.00
77.941,0.00
77.944,1.00
77.948,0.00
77.951,0.00
77.955,0.00
77.958,0.00
77.962,0.00
77.965,0.00
77.969,0.00
77.972,41.02
77.976,0.00
77.980,3.00
77.983,7.00
77.987,0.00
77.990,0.00
77.994,0.00
77.997,0.00
78.001,0.00
78.004,0.00
78.008,214.51
78.011,3.00
78.015,0.00
78.018,49.03
78.022,0.00
78.025,0.00
78.029,0.00
78.032,0.00
78.036,0.00
78.039,0.00
78.043,0.00
78.046,0.00
78.050,4.00
78.053,0.00
78.057,0.00
78.060,0.00
78.064,0.00
78.067,0.00
78.071,0.00
78.074,0.00
78.078,0.00
78.081,0.00
78.085,6.00
78.088,0.00
78.092,0.00
78.095,0.00
78.099,0.00
78.102,0.00
78.106,0.00
78.109,0.00
78.113,0.00
78.116,0.00
78.120,0.00
78.122,0.00
78.127,0.00
78.130,0.00
78.134,0.00
78.137,0.00
78.141,0.00
78.144,0.00
78.148,0.00
78.151,0.00
78.155,0.00
78.158,0.00
78.162,0.00
78.165,0.00
78.169,0.00
78.172,0.00
78.176,0.00
78.179,0.00
78.183,1.00
78.186,0.00
78.190,246.68
78.193,0.00
78.197,0.00
78.200,0.00
78.204,0.00
78.207,0.00
78.211,0.00
78.214,0.00
78.218,0.00
78.221,62.04
78.225,9.00
78.228,1.00
78.232,0.00
78.235,0.00
78.239,0.00
78.242,28.01
78.246,0.00
78.249,0.00
78.253,1.00
78.256,0.00
78.260,0.00
78.263,0.00
78.267,0.00
78.270,0.00
78.274,0.00
78.277,0.00
78.281,2.00
78.284,0.00
78.288,0.00
78.291,0.00
78.295,191.41
78.298,0.00
78.302,0.00
78.305,0.00
78.309,0.00
78.312,0.00
78.316,12.00
78.319,0.00
78.323,1.00
78.326,0.00
78.330,171.33
78.333,5.00
78.337,1.00
78.340,0.00
78.344,0.00
78.347,0.00
78.351,1.00
78.354,7.00
78.358,0.00
78.361,0.00
78.365,1.00
78.368,0.00
78.372,0.00
78.375,0.00
78.378,0.00
78.382,0.00
78.386,0.00
78.389,0.00
78.393,0.00
78.396,0.00
78.400,0.00
78.403,0.00
78.407,18.00
78.410,0.00
78.414,0.00
78.417,0.00
78.421,0.00
78.424,0.00
78.428,0.00
78.431,0.00
78.435,12.00
78.438,0.00
78.442,0.00
78.445,0.00
78.449,0.00
78.452,0.00
78.456,0.00
78.459,10.00
78.463,0.00
78.466,0.00
78.470,0.00
78.473,0.00
78.477,8.00
78.480,0.00
78.484,0.00
78.487,0.00
78.491,1.00
78.494,0.00
78.498,0.00
78.501,0.00
78.505,0.00
78.508,0.00
78.512,0.00
78.515,0.00
78.519,0.00
78.522,0.00
78.526,0.00
78.529,0.00
78.533,0.00
78.536,0.00
78.540,0.00
78.543,0.00
78.547,0.00
78.550,0.00
78.554,0.00
78.557,0.00
78.561,0.00
78.565,0.00
78.568,0.00
78.572,0.00
78.575,0.00
78.579,0.00
78.582,13.00
78.586,5.00
78.589,0.00
78.593,0.00
78.596,6.00
78.600,0.00
78.603,0.00
78.607,0.00
78.610,0.00
78.614,0.00
78.617,0.00
78.621,0.00
78.624,8.00
78.628,0.00
78.631,0.00
78.634,0.00
78.638,57.04
78.642,0.00
78.645,4.00
78.649,0.00
78.652,0.00
78.656,0.00
78.659,0.00
78.663,0.00
78.666,214.51
78.670,0.00
78.673,0.00
78.677,256.74
78.680,0.00
78.684,0.00
78.687,0.00
78.691,0.00
78.694,0.00
78.698,0.00
78.701,0.00
78.705,0.00
78.708,0.00
78.712,0.00
78.715,0.00
78.719,0.00
78.722,0.00
78.726,0.00
78.729,16.00
78.733,0.00
78.736,0.00
78.740,433.09
78.743,3.00
78.747,0.00
78.750,0.00
78.754,0.00
78.757,0.00
78.761,0.00
78.764,0.00
78.768,0.00
78.771,0.00
78.775,0.00
78.778,0.00
78.782,0.00
78.785,0.00
78.789,0.00
78.792,0.00
78.796,0.00
78.799,0.00
78.803,0.00
78.806,0.00
78.810,0.00
78.813,1.00
78.817,0.00
78.820,0.00
78.824,0.00
78.826,0.00
78.831,0.00
78.834,0.00
78.838,0.00
78.841,6.00
78.845,0.00
78.848,0.00
78.852,0.00
78.855,0.00
78.859,0.00
78.862,0.00
78.866,0.00
78.869,0.00
78.873,0.00
78.876,0.00
78.880,0.00
78.883,0.00
78.887,0.00
78.890,0.00
78.894,0.00
78.897,0.00
78.901,0.00
78.904,0.00
78.908,0.00
78.911,0.00
78.915,1.00
78.918,0.00
78.922,0.00
78.925,0.00
78.929,0.00
78.932,0.00
78.936,0.00
78.939,0.00
78.943,0.00
78.946,0.00
78.950,0.00
78.953,0.00
78.957,0.00
78.960,0.00
78.964,0.00
78.967,0.00
78.971,5.00
78.974,0.00
78.978,0.00
78.981,0.00
78.985,0.00
78.988,0.00
78.992,0.00
78.995,0.00
78.999,0.00
79.002,0.00
79.006,0.00
79.009,0.00
79.013,0.00
79.016,0.00
79.020,0.00
79.023,0.00
79.027,0.00
79.030,0.00
79.034,0.00
79.037,5.00
79.041,5.00
79.044,1.00
79.048,0.00
79.051,0.00
79.055,0.00
79.058,0.00
79.062,2.00
79.065,0.00
79.069,0.00
79.072,0.00
79.076,0.00
79.079,0.00
79.082,0.00
79.086,0.00
79.090,0.00
79.093,4.00
79.097,1.00
79.100,0.00
79.104,0.00
79.107,0.00
79.111,0.00
79.114,0.00
79.118,0.00
79.121,0.00
79.125,0.00
79.128,0.00
79.132,6.00
79.135,5.00
79.139,0.00
79.142,0.00
79.146,0.00
79.150,0.00
79.153,0.00
79.157,0.00
79.160,0.00
79.164,0.00
79.167,0.00
79.171,0.00
79.174,0.00
79.178,0.00
79.181,0.00
79.185,0.00
79.188,0.00
79.192,0.00
79.195,0.00
79.199,0.00
79.202,0.00
79.206,0.00
79.209,0.00
79.213,0.00
79.216,10.00
79.220,0.00
79.223,0.00
79.227,0.00
79.230,0.00
79.234,0.00
79.237,0.00
79.241,0.00
79.244,0.00
79.248,0.00
79.251,0.00
79.255,0.00
79.258,0.00
79.262,0.00
79.265,0.00
79.269,0.00
79.272,0.00
79.276,0.00
79.279,0.00
79.283,0.00
79.286,0.00
79.290,0.00
79.293,0.00
79.297,0.00
79.300,0.00
79.304,0.00
79.307,0.00
79.311,0.00
79.314,0.00
79.318,0.00
79.321,0.00
79.325,0.00
79.328,0.00
79.332,0.00
79.335,0.00
79.338,0.00
79.342,0.00
79.346,0.00
79.349,0.00
79.353,0.00
79.356,0.00
79.360,0.00
79.363,0.00
79.367,0.00
79.370,0.00
79.374,0.00
79.377,0.00
79.381,4.00
79.384,0.00
79.388,0.00
79.391,0.00
79.395,0.00
79.398,0.00
79.402,0.00
79.405,0.00
79.409,0.00
79.412,0.00
79.416,0.00
79.419,0.00
79.423,0.00
79.426,0.00
79.430,0.00
79.433,0.00
79.437,0.00
79.440,0.00
79.444,10.00
79.447,0.00
79.451,0.00
79.454,0.00
79.458,0.00
79.461,0.00
79.465,0.00
79.468,0.00
79.472,0.00
79.475,61.04
79.479,0.00
79.482,0.00
79.486,0.00
79.489,0.00
79.493,0.00
79.496,0.00
79.500,1.00
79.503,0.00
79.507,0.00
79.510,0.00
79.514,0.00
79.517,0.00
79.521,0.00
79.524,0.00
79.528,0.00
79.530,0.00
79.535,0.00
79.538,0.00
79.542,0.00
79.545,0.00
79.549,0.00
79.552,0.00
79.556,0.00
79.559,0.00
79.563,0.00
79.566,0.00
79.570,0.00
79.573,0.00
79.577,0.00
79.580,0.00
79.584,0.00
79.587,0.00
79.591,0.00
79.594,0.00
79.598,0.00
79.601,0.00
79.605,0.00
79.608,0.00
79.612,0.00
79.615,0.00
79.619,0.00
79.622,0.00
79.626,0.00
79.629,0.00
79.633,0.00
79.636,12.00
79.640,87.08
79.643,0.00
79.647,5.00
79.650,0.00
79.654,0.00
79.657,0.00
79.661,0.00
79.664,0.00
79.668,0.00
79.671,4.00
79.675,2.00
79.678,1.00
79.682,0.00
79.685,0.00
79.689,0.00
79.692,0.00
79.696,0.00
79.699,0.00
79.703,0.00
79.706,0.00
79.710,0.00
79.713,0.00
79.717,0.00
79.720,0.00
79.724,0.00
79.727,1.00
79.731,0.00
79.735,0.00
79.738,0.00
79.742,0.00
79.745,0.00
79.749,8.00
79.752,0.00
79.756,0.00
79.759,0.00
79.763,0.00
79.766,0.00
79.770,0.00
79.773,11.00
79.777,0.00
79.780,0.00
79.784,0.00
79.786,0.00
79.791,0.00
79.794,0.00
79.798,0.00
79.801,0.00
79.805,0.00
79.808,0.00
79.812,0.00
79.815,0.00
79.819,0.00
79.822,0.00
79.826,0.00
79.829,0.00
79.833,0.00
79.836,0.00
79.840,0.00
79.843,0.00
79.847,0.00
79.850,0.00
79.854,0.00
79.857,0.00
79.861,0.00
79.864,0.00
79.868,1.00
79.871,0.00
79.875,0.00
79.878,0.00
79.882,0.00
79.885,0.00
79.889,0.00
79.892,1.00
79.896,0.00
79.899,0.00
79.903,0.00
79.906,0.00
79.910,0.00
79.913,0.00
79.917,0.00
79.920,724.84
79.924,0.00
79.927,0.00
79.931,0.00
79.934,0.00
79.938,0.00
79.941,0.00
79.945,0.00
79.948,0.00
79.952,0.00
79.955,0.00
79.959,0.00
79.962,0.00
79.966,2.00
79.969,0.00
79.973,0.00
79.976,0.00
79.980,0.00
79.983,0.00
79.987,0.00
79.990,149.25
79.994,0.00
79.997,0.00
80.001,0.00
80.004,0.00
80.008,0.00
80.011,0.00
80.015,0.00
80.018,0.00
80.022,0.00
80.025,0.00
80.029,11.00
80.032,0.00
80.036,0.00
80.039,0.00
80.042,0.00
80.046,0.00
80.050,0.00
80.053,0.00
80.057,0.00
80.060,0.00
80.064,0.00
80.067,0.00
80.071,0.00
80.074,1.00
80.078,0.00
80.081,0.00
80.085,0.00
80.088,0.00
80.092,0.00
80.095,0.00
80.099,0.00
80.102,0.00
80.106,0.00
80.109,0.00
80.113,0.00
80.116,0.00
80.120,0.00
80.123,0.00
80.127,0.00
80.130,0.00
80.134,0.00
80.137,0.00
80.141,0.00
80.144,0.00
80.148,1.00
80.151,0.00
80.155,0.00
80.158,238.64
80.162,0.00
80.165,0.00
80.169,0.00
80.172,0.00
80.176,36.01
80.179,3.00
80.183,0.00
80.186,0.00
80.190,0.00
80.193,0.00
80.197,0.00
80.200,0.00
80.204,0.00
80.207,0.00
80.211,0.00
80.214,0.00
80.218,0.00
80.221,0.00
80.225,0.00
80.228,0.00
80.232,0.00
80.234,0.00
80.239,0.00
80.242,0.00
80.246,0.00
80.249,0.00
80.253,0.00
80.256,0.00
80.260,0.00
80.263,0.00
80.267,0.00
80.270,0.00
80.274,0.00
80.277,0.00
80.281,0.00
80.284,0.00
80.288,0.00
80.291,0.00
80.295,0.00
80.298,0.00
80.302,0.00
80.305,0.00
80.309,0.00
80.313,1.00
80.316,0.00
80.320,0.00
80.323,0.00
80.327,5.00
80.330,51.03
80.334,0.00
80.337,0.00
80.341,0.00
80.344,0.00
80.348,0.00
80.351,0.00
80.355,0.00
80.358,0.00
80.362,0.00
80.365,0.00
80.369,0.00
80.372,0.00
80.376,4.00
80.379,0.00
80.383,0.00
80.386,0.00
80.390,0.00
80.393,0.00
80.397,0.00
80.400,0.00
80.404,0.00
80.407,0.00
80.411,0.00
80.414,0.00
80.418,0.00
80.421,0.00
80.425,1.00
80.428,2.00
80.432,0.00
80.435,0.00
80.439,0.00
80.442,0.00
80.446,0.00
80.449,1.00
80.453,0.00
80.456,13.00
80.460,0.00
80.463,0.00
80.467,0.00
80.470,0.00
80.474,0.00
80.477,131.19
80.481,0.00
80.484,0.00
80.488,0.00
80.490,0.00
80.495,16.00
80.498,0.00
80.502,0.00
80.505,0.00
80.509,13.00
80.512,0.00
80.516,0.00
80.519,0.00
80.523,0.00
80.526,0.00
80.530,0.00
80.533,76.06
80.537,11.00
80.540,0.00
80.544,0.00
80.547,0.00
80.551,0.00
80.554,0.00
80.558,0.00
80.561,0.00
80.565,0.00
80.568,0.00
80.572,0.00
80.575,0.00
80.579,0.00
80.582,0.00
80.586,0.00
80.589,0.00
80.593,0.00
80.596,55.03
80.600,0.00
80.603,0.00
80.607,0.00
80.610,0.00
80.614,0.00
80.617,0.00
80.621,0.00
80.624,0.00
80.628,0.00
80.631,0.00
80.635,16.00
80.638,0.00
80.642,0.00
80.645,0.00
80.649,0.00
80.652,0.00
80.656,0.00
80.659,0.00
80.663,0.00
80.666,0.00
80.670,0.00
80.673,0.00
80.677,0.00
80.680,0.00
80.684,0.00
80.687,0.00
80.691,0.00
80.694,0.00
80.698,0.00
80.701,0.00
80.705,0.00
80.708,0.00
80.712,0.00
80.715,0.00
80.719,0.00
80.722,0.00
80.726,0.00
80.729,0.00
80.733,0.00
80.736,0.00
80.740,0.00
80.743,0.00
80.746,1.00
80.750,21.00
80.754,19.00
80.757,0.00
80.761,0.00
80.764,0.00
80.768,0.00
80.771,0.00
80.775,0.00
80.778,0.00
80.782,0.00
80.785,0.00
80.789,223.56
80.792,0.00
80.796,0.00
80.799,0.00
80.803,0.00
80.806,0.00
80.810,0.00
80.813,0.00
80.817,0.00
80.820,0.00
80.824,0.00
80.827,0.00
80.831,0.00
80.834,0.00
80.838,0.00
80.841,0.00
80.845,0.00
80.848,7.00
80.852,0.00
80.855,0.00
80.859,0.00
80.862,0.00
80.866,0.00
80.869,0.00
80.873,0.00
80.876,0.00
80.880,0.00
80.883,6.00
80.887,0.00
80.890,11.00
80.894,0.00
80.898,0.00
80.901,0.00
80.905,0.00
80.908,0.00
80.912,0.00
80.915,0.00
80.919,0.00
80.922,0.00
80.926,12.00
80.929,0.00
80.933,1.00
80.936,0.00
80.940,0.00
80.943,67.05
80.947,7.00
80.950,0.00
80.954,0.00
80.957,0.00
80.961,0.00
80.964,0.00
80.968,0.00
80.971,0.00
80.975,0.00
80.978,0.00
80.982,0.00
80.985,0.00
80.989,8.00
80.992,0.00
80.996,0.00
80.999,0.00
81.002,0.00
81.006,0.00
81.010,0.00
81.013,2.00
81.017,6.00
81.020,0.00
81.024,0.00
81.027,0.00
81.031,0.00
81.034,0.00
81.038,0.00
81.041,0.00
81.045,0.00
81.048,0.00
81.052,0.00
81.055,0.00
81.059,0.00
81.062,0.00
81.066,0.00
81.069,0.00
81.073,0.00
81.076,0.00
81.080,0.00
81.083,0.00
81.087,0.00
81.090,0.00
81.094,45.02
81.097,1.00
81.101,6.00
81.104,0.00
81.108,8.00
81.111,7.00
81.115,0.00
81.118,0.00
81.122,0.00
81.125,0.00
81.129,0.00
81.132,0.00
81.136,1.00
81.139,0.00
81.143,0.00
81.146,0.00
81.150,0.00
81.153,0.00
81.157,0.00
81.160,0.00
81.164,0.00
81.167,0.00
81.171,43.02
81.174,4.00
81.178,0.00
81.181,0.00
81.185,0.00
81.188,0.00
81.192,9.00
81.194,0.00
81.199,0.00
81.202,1.00
81.206,0.00
81.209,0.00
81.213,0.00
81.216,0.00
81.220,0.00
81.223,0.00
81.227,0.00
81.230,1.00
81.234,0.00
81.237,0.00
81.241,0.00
81.244,0.00
81.248,0.00
81.251,0.00
81.255,0.00
81.258,0.00
81.262,0.00
81.265,0.00
81.269,0.00
81.272,0.00
81.276,0.00
81.279,0.00
81.283,0.00
81.286,0.00
81.290,0.00
81.293,0.00
81.297,0.00
81.300,0.00
81.304,0.00
81.307,0.00
81.311,0.00
81.314,14.00
81.318,510.91
81.321,1.00
81.325,0.00
81.328,0.00
81.332,0.00
81.335,0.00
81.339,0.00
81.342,0.00
81.346,0.00
81.349,0.00
81.353,0.00
81.356,0.00
81.360,0.00
81.363,0.00
81.367,0.00
81.370,104.12
81.374,0.00
81.377,6.00
81.381,0.00
81.384,0.00
81.388,0.00
81.391,0.00
81.395,0.00
81.398,0.00
81.402,0.00
81.405,0.00
81.409,0.00
81.412,0.00
81.416,0.00
81.419,0.00
81.423,0.00
81.426,0.00
81.430,0.00
81.433,0.00
81.437,0.00
81.440,0.00
81.444,32.01
81.447,0.00
81.450,0.00
81.454,0.00
81.458,0.00
81.461,0.00
81.465,0.00
81.468,0.00
81.472,0.00
81.475,0.00
81.479,593.92
81.483,12.00
81.486,0.00
81.490,0.00
81.493,0.00
81.497,0.00
81.500,0.00
81.504,0.00
81.507,0.00
81.511,0.00
81.514,0.00
81.518,0.00
81.521,0.00
81.525,0.00
81.528,0.00
81.532,0.00
81.535,0.00
81.539,0.00
81.542,0.00
81.546,0.00
81.549,0.00
81.553,0.00
81.556,0.00
81.560,0.00
81.563,3.00
81.567,0.00
81.570,0.00
81.574,0.00
81.577,0.00
81.581,55.03
81.584,0.00
81.588,0.00
81.591,0.00
81.595,0.00
81.598,0.00
81.602,0.00
81.605,0.00
81.609,0.00
81.612,0.00
81.616,0.00
81.619,0.00
81.623,12.00
81.626,0.00
81.630,0.00
81.633,0.00
81.637,1.00
81.640,0.00
81.644,0.00
81.647,0.00
81.651,0.00
81.654,0.00
81.658,0.00
81.661,0.00
81.665,0.00
81.668,0.00
81.672,0.00
81.675,0.00
81.679,0.00
81.682,0.00
81.686,12.00
81.689,0.00
81.693,0.00
81.696,0.00
81.700,0.00
81.703,0.00
81.706,7.00
81.710,0.00
81.714,0.00
81.717,0.00
81.721,0.00
81.724,0.00
81.728,0.00
81.731,0.00
81.735,9.00
81.738,0.00
81.742,0.00
81.745,0.00
81.749,0.00
81.752,0.00
81.756,0.00
81.759,1.00
81.763,0.00
81.766,0.00
81.770,12.00
81.773,0.00
81.777,0.00
81.780,0.00
81.784,5.00
81.787,0.00
81.791,0.00
81.794,0.00
81.798,0.00
81.801,0.00
81.805,0.00
81.808,0.00
81.812,0.00
81.815,0.00
81.819,0.00
81.822,0.00
81.826,0.00
81.829,0.00
81.833,0.00
81.836,2.00
81.840,0.00
81.843,0.00
81.847,0.00
81.850,6.00
81.854,0.00
81.857,0.00
81.861,0.00
81.864,0.00
81.868,0.00
81.871,0.00
81.875,0.00
81.878,0.00
81.882,0.00
81.885,0.00
81.889,0.00
81.892,0.00
81.896,0.00
81.898,0.00
81.903,167.31
81.906,0.00
81.910,0.00
81.913,1.00
81.917,0.00
81.920,0.00
81.924,0.00
81.927,0.00
81.931,0.00
81.934,0.00
81.938,0.00
81.941,7.00
81.945,0.00
81.948,0.00
81.952,0.00
81.955,0.00
81.959,0.00
81.962,0.00
81.966,0.00
81.969,0.00
81.973,0.00
81.976,0.00
81.980,0.00
81.983,40.02
81.987,0.00
81.990,0.00
81.994,0.00
81.997,0.00
82.001,0.00
82.004,0.00
82.008,0.00
82.011,0.00
82.015,0.00
82.018,0.00
82.022,0.00
82.025,79.07
82.029,6.00
82.032,0.00
82.036,0.00
82.039,0.00
82.043,0.00
82.046,0.00
82.050,0.00
82.053,0.00
82.057,0.00
82.060,0.00
82.064,0.00
82.068,0.00
82.071,0.00
82.075,0.00
82.078,5.00
82.082,0.00
82.085,0.00
82.089,0.00
82.092,0.00
82.096,0.00
82.099,176.35
82.103,10.00
82.106,0.00
82.110,0.00
82.113,0.00
82.117,0.00
82.120,0.00
82.124,4.00
82.127,0.00
82.131,0.00
82.134,0.00
82.138,0.00
82.141,0.00
82.145,0.00
82.148,0.00
82.152,0.00
82.154,0.00
82.159,0.00
82.162,127.18
82.166,0.00
82.169,0.00
82.173,9.00
82.176,0.00
82.180,2.00
82.183,0.00
82.187,0.00
82.190,0.00
82.194,76.06
82.197,0.00
82.201,0.00
82.204,0.00
82.208,0.00
82.211,0.00
82.215,0.00
82.218,0.00
82.222,0.00
82.225,0.00
82.229,1.00
82.232,0.00
82.236,0.00
82.239,0.00
82.243,2.00
82.246,0.00
82.250,19.00
82.253,0.00
82.257,0.00
82.260,0.00
82.264,0.00
82.267,0.00
82.271,0.00
82.274,10.00
82.278,0.00
82.281,0.00
82.285,0.00
82.288,0.00
82.292,0.00
82.295,0.00
82.299,0.00
82.302,0.00
82.306,0.00
82.309,3.00
82.313,0.00
82.316,0.00
82.320,0.00
82.323,0.00
82.327,0.00
82.330,0.00
